,price,Price_sqft,locality,Division,region,latitude,longitude,area,Status,neworold,parking,Bedrooms,Bathrooms,Balcony,Lift,Furnished_status,type_of_building
3445,12820000,7902.069,"131 J Block Vikashpuri Delhi, Vikaspuri Block J",New Delhi - West,north,28.61565399169922,77.09430694580078,2050.0,Under Construction,Resale,3,5,5,2,1,Semi-Furnished,Flat
3446,12820000,7902.069,"63 Gulmohar Enclave New Delhi, Gautam Nagar",New Delhi - South,core,28.5594926057144,77.2106585055547,1800.0,Under Construction,New Property,0,3,4,2,0,Semi-Furnished,Individual House
3447,12820000,7902.069,"Sri Nivaspuri New Delhi, Sri Niwaspuri",New Delhi - South,east,28.49675178527832,77.2287826538086,2050.0,Under Construction,Resale,0,6,5,2,0,Furnished,Flat
3448,12820000,6619.385,Krishna Nagar,New Delhi - East,core,28.68652534484864,77.29947662353516,2050.0,Under Construction,Resale,1,8,3,1,0,Furnished,Flat
3449,9000000,6666.667,"Sector 35, Sohna-Gurgaon Road, Mohammadpur Gujar, Delhi NCR, Sector 35 Sohna",Gurgaon,west,28.283682,77.047379,1350.0,Under Construction,Resale,0,2,3,0,0,Unfurnished,Individual House
3450,3500000,2845.528,"Cosmos golden heights, Crossings Republik",Ghaziabad,east,28.629789352416992,77.43389129638672,1230.0,Under Construction,Resale,0,2,2,3,0,Unfurnished,Flat
3451,3600000,3130.435,"e1802 SG grand rajnagar extension, Raj Nagar Extension",Ghaziabad,east,28.70405387878418,77.43733215332031,1150.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3452,3500000,4861.111,"Nai Basti, Devoli, Devli",New Delhi - South,east,28.4957949,77.2367195,720.0,Under Construction,Resale,1,2,2,1,1,Semi-Furnished,Flat
3453,1850000,3425.926,Sewak Park,New Delhi - Dwarka,north,28.6163155,77.0342115,540.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3454,7500000,4225.352,Sector 119,Noida,east,28.588371,77.400313,1775.0,Under Construction,Resale,0,3,3,4,0,Semi-Furnished,Individual House
3455,3000000,3750.0,Sector 3 Vasundhara,Ghaziabad,east,28.66326713562012,77.38449096679688,800.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3457,2900000,2775.12,"B1004 Proview Technocity Apartment sector CHI 5 Greater Noida, Yamuna Expressway",Greater Noida,east,28.432161,77.5061,1045.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
3458,5700000,5700.0,"Sector 137, Noida, Sector 137",Noida,east,28.508273,77.4089761622089,1000.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Flat
3459,6200000,6888.889,Dabua Colony,Faridabad,south,28.383907,77.280875,900.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Flat
3460,3500000,3139.013,"Raj Nagar Extension, Ghaziabad., Raj Nagar Extension",Ghaziabad,east,28.702659,77.417298,1115.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Individual House
3461,5000000,3676.471,Amrapali Dream Valley,Greater Noida,east,28.5968074798584,77.44292449951172,1360.0,Under Construction,Resale,0,3,2,3,0,Unfurnished,Flat
3462,6800000,6238.532,"Sector 15, vasundhara, Ghaziabad, Sector 15 Vasundhara",Ghaziabad,east,28.6529323032474,77.3581262044162,1090.0,Under Construction,Resale,1,2,2,3,0,Semi-Furnished,Flat
3463,4100000,3248.811,Sector 76,Faridabad,south,28.373735,77.356583,1262.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3464,3700000,3363.636,"Govindpuram, Govindpuram",Ghaziabad,east,28.6896453,77.4933302,1100.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3465,9000000,4904.632,Sector 76,Noida,east,28.5685416949121,77.3792999293712,1835.0,Under Construction,Resale,0,3,4,0,0,Semi-Furnished,Flat
3467,6500000,7222.222,"Near Pasonda village, opposite Rajendra Nagar, Ghaziabad, Pasaunda",Ghaziabad,east,28.693871,77.3563233,900.0,Under Construction,Resale,0,7,2,1,0,Unfurnished,Individual House
3468,7000000,4018.37,Zeta 2,Greater Noida,east,28.517742,77.529334,1742.0,Under Construction,Resale,0,3,4,0,0,Semi-Furnished,Flat
3469,4200000,3092.784,"Park, Sector 86, Faridabad, Haryana 121007, Sector 86",Faridabad,south,28.4065234101184,77.3429934243275,1358.0,Under Construction,New Property,0,2,2,3,0,Semi-Furnished,Flat
3470,12500000,7812.5,"Sector 79, Gurgaon Haryana, Sector 79",Gurgaon,west,28.35911846,76.975628,1600.0,Under Construction,Resale,1,2,2,3,0,Semi-Furnished,Flat
3471,12820000,7902.069,M G Road,Gurgaon,west,28.479568481445312,77.08006286621094,2050.0,Under Construction,Resale,0,4,4,5,0,Semi-Furnished,Flat
3473,8500000,7555.556,Sector 50,Gurgaon,west,28.4165691,77.0634595,1125.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3476,8000000,5797.101,Sector 37D,Gurgaon,west,28.4460523,76.9772858,1380.0,Under Construction,Resale,0,2,2,3,0,Furnished,Individual House
3478,2400000,4363.636,"House 486, Sector 3 Vasundhara",Ghaziabad,east,28.66326713562012,77.38449096679688,550.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Flat
3479,3200000,3371.97,Raj Nagar Extension,Ghaziabad,east,28.7021394384081,77.4071258569451,949.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3480,3850000,3888.889,"K tower, Noida Extension",Noida,east,28.616204,77.422256,990.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Individual House
3481,6800000,5037.037,Sector 83,Gurgaon,west,28.399362,76.962554,1350.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Individual House
3482,5500000,4526.749,Sector 168,Noida,east,28.497364,77.4100482399016,1215.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
3483,4500000,4433.498,Sector 76,Noida,east,28.5654147528131,77.383196,1015.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3486,6000000,5277.045,"Cloud 9 Judge's Enclave, Indirapuram",Ghaziabad,east,28.6493479,77.3696259,1137.0,Under Construction,Resale,0,2,2,3,0,Unfurnished,Flat
3487,3400000,5396.825,"RZF - 907/1, Mahatma Gandhi Marg, Raj Nagar, Raj Nagar",New Delhi - South,south,28.5797444,77.083709,630.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
3488,6000000,4615.385,Ahinsa Khand 2,Ghaziabad,east,28.6428477,77.3826371,1300.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
3489,6300000,5250.0,"gaur green city, Indirapuram",Ghaziabad,east,28.6343180046214,77.361896,1200.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Flat
3490,12820000,7902.069,"Shastri Nagar Ghaziabad, Shastri Nagar",Ghaziabad,east,28.635622024536133,77.43214416503906,2050.0,Under Construction,Resale,0,7,4,0,0,Furnished,Flat
3491,7500000,5791.506,Sector 75,Noida,east,28.5750243,77.3803,1295.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3492,2600000,3190.184,Raj Nagar Extension,Ghaziabad,east,28.705966,77.433808,815.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3493,4500000,4166.667,"Greater Noida West, Greater Noida, Greater Noida West",Greater Noida,east,28.621924,77.4210190786258,1080.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3494,12820000,7902.069,"Sector 93A, Noida, Delhi NCR, Sector 93A",Noida,east,28.518467,77.383056,2050.0,Under Construction,Resale,0,4,4,2,3,Semi-Furnished,Flat
3495,7500000,4310.345,"NRI City GH01, Sector Omega 2, Greater Noida, Nri City",Noida,east,28.46115063216993,77.51423343865542,1740.0,Under Construction,Resale,2,3,4,0,0,Semi-Furnished,Flat
3496,5000000,3846.154,"A210, Savy Ville de, Raj nagar extension, Raj Nagar Extension",Ghaziabad,east,28.7040534,77.4373305,1300.0,Under Construction,Resale,0,3,3,1,0,Unfurnished,Individual House
3497,10000000,7902.069,Malviya Nagar,New Delhi - South,core,28.5348305,77.2097741,900.0,Under Construction,Resale,0,2,2,0,0,Furnished,Flat
3498,5500000,4230.769,Rajendra Nagar,Ghaziabad,east,28.6817665,77.3636535,1300.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3499,12820000,7902.069,"H-275 upper ground floor Vikaspuri New Delhi 110018, Vikaspuri",New Delhi - West,north,28.634742736816406,77.04913330078125,2050.0,Under Construction,New Property,6,4,4,2,1,Furnished,Individual House
3500,3800000,5066.667,"flat no.1, 4F, Gali no.1, Major Bhola Nath Enclave, sector123, Dwarka, Pochanpur Colony",New Delhi - Dwarka,core,28.50094223022461,77.23359680175781,750.0,Under Construction,Resale,2,2,2,2,0,Semi-Furnished,Flat
3501,12820000,7902.069,"Govindpuram Ghaziabad, Govindpuram",Ghaziabad,east,28.636154174804688,77.43373107910156,2050.0,Under Construction,Resale,3,9,8,2,0,Semi-Furnished,Flat
3502,4450000,3178.571,"Flat no 1809 Migsun Ultimo omicron greater Noida, Omicron 3",Greater Noida,east,28.474501,77.553187,1400.0,Under Construction,Resale,1,3,2,2,3,Semi-Furnished,Flat
3503,6700000,5317.46,Noida City centre Metro,Noida,east,28.57465934753418,77.3560791015625,1260.0,Under Construction,Resale,1,2,2,0,0,Furnished,Flat
3504,3500000,5000.0,Shakti Khand 3,Ghaziabad,east,28.650059,77.365939,700.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
3505,9900000,7071.429,Sector 85,Gurgaon,west,28.409389,76.951659,1400.0,Under Construction,Resale,0,2,2,3,0,Unfurnished,Flat
3506,2700000,3284.672,"Govindpuram, Ghaziabad, Govindpuram",Ghaziabad,east,28.678905,77.4852975294575,822.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Flat
3507,5500000,4230.769,Shakti Khand 3,Ghaziabad,east,28.650059,77.365939,1300.0,Under Construction,Resale,0,3,2,0,0,Furnished,Flat
3508,4500000,3750.0,"shalmar garden 642 flat no. g3, Shalimar garden",Ghaziabad,east,28.69124412536621,77.34336853027344,1200.0,Under Construction,Resale,2,3,2,2,0,Semi-Furnished,Flat
3509,12820000,7902.069,"mailbu town sector 47 gurgaon, Malibu Town",Gurgaon,west,28.49746894836425,77.02711486816406,2050.0,Under Construction,Resale,0,4,5,4,0,Unfurnished,Flat
3510,4500000,4864.865,"Manoj Bhan  Flat No 1309, Tower-B, Oasis Homes, Plot No 91, Sector-Beta 2, Greater Noida., Beta 2",Greater Noida,east,28.4849853515625,77.51343536376953,925.0,Under Construction,New Property,0,2,2,3,0,Furnished,Flat
3511,7500000,7894.737,"E - 018., Sushant Lok 3",Gurgaon,west,28.424135,77.077209,950.0,Under Construction,Resale,18,2,2,2,0,Semi-Furnished,Flat
3512,6000000,6250.0,"Ug-4 c-7 chander nagar., Chander Nagar",Ghaziabad,east,28.6654924,77.3297195,960.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3513,11000000,7042.254,Sector 39 Jharsa,Gurgaon,west,28.441057205200195,77.04694366455078,1562.0,Under Construction,New Property,0,3,3,1,0,Semi-Furnished,Individual House
3514,4900000,4558.14,"Indirapuram, Ghaziabad, Vaibhav Khand",Ghaziabad,east,28.641073,77.368012,1075.0,Under Construction,Resale,1,2,2,1,3,Semi-Furnished,Flat
3515,12820000,7902.069,Palam Vihar,Gurgaon,west,28.5080324,77.0336072,2050.0,Under Construction,Resale,0,4,5,0,0,Unfurnished,Flat
3516,6100000,6559.14,"29., Sector 82",Gurgaon,west,28.3929103,76.9589066,930.0,Under Construction,New Property,3,2,2,2,0,Furnished,Flat
3517,4400000,5866.667,Shakarpur,New Delhi - East,core,28.62879943847656,77.28008270263672,750.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3518,3200000,5333.333,"A1/16, Pipal Road Mohan Garden delhi, Mohan Garden",New Delhi - West,north,28.6330645,77.0331715,600.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3521,8500000,7727.273,"Sector 117, Noida, Sector 33",Gurgaon,west,28.4372909,77.0235049,1100.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3522,2600000,4126.984,"Q-199, block- Q Mohan Garden, New Delhi, Mohan Garden",New Delhi - West,north,28.63306427001953,77.03317260742188,630.0,Under Construction,New Property,0,2,2,1,0,Furnished,Flat
3523,12820000,5773.196,Sector 82,Gurgaon,west,28.3929103,76.9589066,2050.0,Under Construction,Resale,0,4,4,0,0,Unfurnished,Individual House
3524,12000000,6349.206,Sector 49,Gurgaon,west,28.413677,77.05175,1890.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
3525,5500000,6111.111,"138/A, flat no. 201, New Colony, Gurgaon, New Colony",Gurgaon,west,28.46552467346192,77.01718139648438,900.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3526,4800000,3692.308,"Omicron 1, Greater Noida, Omicron 1",Greater Noida,east,28.4626703284033,77.5583025174588,1300.0,Under Construction,Resale,1,3,2,3,0,Semi-Furnished,Flat
3527,5500000,3188.406,Crossings Republik,Ghaziabad,east,28.6248930220817,77.436443844143,1725.0,Under Construction,Resale,1,3,3,0,0,Semi-Furnished,Flat
3528,10000000,6165.228,Sector 73,Gurgaon,west,28.4098205,77.013255,1622.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Flat
3529,4500000,4390.244,"F407 Sector 53 Noida, Sector 53",Noida,east,28.60025787353516,77.44557189941406,1025.0,Under Construction,Resale,0,2,2,3,1,Semi-Furnished,Flat
3530,3450000,3750.0,"sector 10 greater noida west, Greater Noida West",Greater Noida,east,28.571692,77.481052,920.0,Under Construction,Resale,1,2,2,0,0,Unfurnished,Flat
3531,9300000,5535.714,"Siddhartha Estella projects.. sector 103, Dwarka Expressway",Gurgaon,west,28.445011138916016,76.95844268798828,1680.0,Under Construction,New Property,0,3,3,2,0,Unfurnished,Flat
3532,8500000,5944.056,"Vatika Seven Lamps, Sector 82",Gurgaon,west,28.392329,76.957142,1430.0,Under Construction,Resale,1,3,2,2,2,Semi-Furnished,Flat
3533,4250000,3815.081,Chi 5,Greater Noida,east,28.432094,77.506766,1114.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3534,12820000,7555.556,"green homes CGHS sector 52 gurugram, Sector 52",Gurgaon,west,28.438262,77.0793005,2050.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
3535,3600000,6000.0,New Colony,Gurgaon,west,28.465525,77.0171795,600.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
3538,2600000,2937.853,"moti residency rajnagar extension ghaziabad, Morta",Ghaziabad,east,28.7224383710452,77.4460352324498,885.0,Under Construction,Resale,0,2,2,1,1,Semi-Furnished,Flat
3539,6300000,3423.913,"Sector pi, Eldeco Green Meadows",Greater Noida,east,28.468433,77.535985,1840.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Flat
3540,11000000,7902.069,Sohna Road,Gurgaon,west,28.4102438,77.0411697,1210.0,Under Construction,Resale,0,2,2,0,0,Furnished,Flat
3541,5000000,5076.142,"Mata Road, Prem Nagar, Sector 13, Gurugram, Delhi NCR, Mianwali Colony",Gurgaon,west,28.4684354,77.03408,985.0,Under Construction,Resale,25,2,2,2,3,Semi-Furnished,Flat
3542,10500000,5384.615,"Sector 70, Gurgaon, Sector 70",Gurgaon,west,28.394708,77.01856,1950.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Individual House
3543,2700000,5046.729,"RZ-40/1, street no. 5, Dada Chhatri wala road, Raj Nagar part 1, Palam colony, ND'45, Palam Colony",New Delhi - Dwarka,south,28.59227180480957,77.08367919921875,535.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3544,4800000,2745.995,PI 2,Greater Noida,east,28.475274,77.545978,1748.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Individual House
3545,9500000,6829.619,"D-14/15, Platinum Greens, Ardee City",Gurgaon,west,28.4412025,77.0785644,1391.0,Under Construction,Resale,1,3,3,2,0,Semi-Furnished,Flat
3547,3500000,3589.744,Yamuna Expressway,Greater Noida,east,28.3251961394855,77.535202,975.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3548,12820000,7902.069,"Flat No 902 Tower B2 Sec 30 Gurugram, Sector 30",Gurgaon,west,28.471576690673828,77.09367370605469,2050.0,Under Construction,Resale,1,3,5,2,3,Furnished,Individual House
3549,6000000,4615.385,Sahibabad,Ghaziabad,east,28.6794274914486,77.351538983561,1300.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3550,12820000,7902.069,"Sector 57, Gurgaon, Sector 57 Block F",Gurgaon,west,28.462373733520508,77.07354736328125,2050.0,Under Construction,Resale,2,5,5,5,3,Semi-Furnished,Flat
3551,7000000,5185.185,Sector 128,Noida,east,28.5235605,77.362,1350.0,Under Construction,Resale,0,2,2,0,0,Furnished,Flat
3552,5300000,3753.541,Greater Noida West,Noida,east,28.605958,77.444512,1412.0,Under Construction,Resale,1,3,3,3,0,Unfurnished,Flat
3553,3900000,5777.778,"A 25 Gali no 2 4th floor guru ramdas nagar laxmi nagar Delhi 92 near Balaji rashoi, Guru Ramdas Nagar",New Delhi - East,core,28.63773536682129,77.27664947509766,675.0,Under Construction,Resale,1,2,2,1,0,Furnished,Flat
3554,6900000,4312.5,"second floor Faridabad, Sector 19",Faridabad,south,28.425787,77.3165122,1600.0,Under Construction,Resale,0,3,3,4,0,Semi-Furnished,Flat
3557,6450000,4795.539,"Sector 78, Noida, Sector 78",Noida,east,28.5593474382784,77.3898540246622,1345.0,Under Construction,Resale,1,3,2,3,2,Semi-Furnished,Flat
3558,9000000,5454.545,"Imperia esfera, Sector 37C",Gurgaon,west,28.449907302856445,76.9876937866211,1650.0,Under Construction,Resale,0,3,3,3,0,Unfurnished,Flat
3559,5500000,4230.769,"Eldeco Golf View ApartmentsBuilders pocketSector omega 1Greater Noida 201301, Omega 1",Greater Noida,east,28.4570313,77.514304,1300.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
3560,10000000,7902.069,Kendriya Vihar,Gurgaon,west,28.422949,77.095153,1256.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3561,4750000,3397.711,"Vihaan greens Raksha towers Greater noida west sector 1 plot GH-15, Sector 1",Greater Noida,east,28.621924,77.4210190786258,1398.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Flat
3563,4000000,3980.1,Sector 77,Faridabad,south,28.368101,77.3721674,1005.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3564,9000000,5521.472,Sector 37D,Gurgaon,west,28.45833751,76.970345,1630.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Individual House
3565,9000000,6000.0,Sector 62,Noida,east,28.6212655,77.364423,1500.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3566,4500000,5000.0,West Rohtash Nagar,New Delhi - East,core,28.68012,77.285418,900.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3567,3600000,5479.452,"synera, Sector 81",Gurgaon,west,28.387731,76.96791987,657.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
3568,2600000,4814.815,"Plot No 55 A 3rd Floor gurudev apartmentBurari Delhi 84, Sant Nagar Burari",New Delhi - North,north,28.756330490112305,77.19319915771484,540.0,Under Construction,New Property,1,2,2,1,1,Unfurnished,Flat
3570,4500000,4068.716,Noida Extension,Noida,east,28.6079894,77.4409944,1106.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3571,6000000,6960.557,Sector 25 Rohini,New Delhi - Rohini,north,28.7344970703125,77.09424591064453,862.0,Under Construction,Resale,8,3,4,2,0,Furnished,Flat
3572,7000000,5216.095,"Sector 77, Gurgaon, Sector 77",Gurgaon,west,28.38401706,76.97970505,1342.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3573,8000000,4923.077,"Sector 119, Noida, Sector 119",Noida,east,28.5863287948209,77.4010620206905,1625.0,Under Construction,Resale,0,3,2,4,0,Semi-Furnished,Individual House
3574,3650000,4294.118,"A 602, Sixth Floor, East Platinum Society, Sector 44",Noida,east,28.5528411,77.3364,850.0,Under Construction,Resale,602,2,2,2,0,Semi-Furnished,Individual House
3575,12820000,7902.069,"Flat No 8B Tower GH1 Sec 54 Gurugram, Sector 54",Gurgaon,west,28.436974,77.107345,2050.0,Under Construction,Resale,3,4,5,4,2,Semi-Furnished,Individual House
3576,12820000,7902.069,DLF City Phase 3,Gurgaon,west,28.49410629272461,77.10335540771484,2050.0,Under Construction,New Property,2,3,3,2,1,Semi-Furnished,Flat
3579,4500000,3600.0,Crossings Republik,Ghaziabad,east,28.630654,77.436644,1250.0,Under Construction,Resale,1,2,2,1,3,Semi-Furnished,Individual House
3580,4500000,3551.697,,Greater Noida,east,28.580188751220703,77.44110870361328,1267.0,Under Construction,Resale,1,3,2,3,0,Unfurnished,Flat
3581,5500000,4621.849,Sahibabad,Ghaziabad,east,28.679253,77.3518641249411,1190.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3582,6600000,6000.0,"Sector 50, Noida, Sector 50 Block F",Noida,east,28.578346,77.3736925785826,1100.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
3583,8070000,4789.318,Sector 137,Noida,east,28.5092080113141,77.4066255380327,1685.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3588,5000000,3272.251,Greater Noida West,Greater Noida,east,28.583929,77.40663,1528.0,Under Construction,Resale,0,2,3,0,0,Semi-Furnished,Flat
3589,7500000,5514.706,Sector 86,Gurgaon,west,28.3981,76.93333,1360.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3590,12820000,7902.069,Ramesh Nagar,New Delhi - West,core,28.649336,77.134317,1450.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3591,3100000,3875.0,"96., Sector 5 Rajendra Nagar",Ghaziabad,east,28.6809994,77.356998,800.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3592,12000000,7500.0,"HNO F 377 Sushant Lok 2  Sector 57 Gurgaon, Sushant Lok 2",Gurgaon,west,28.34575653076172,77.3263168334961,1600.0,Under Construction,Resale,1,4,3,3,0,Semi-Furnished,Flat
